ID,County_Soil,marginal_cost,marginal_qty
2407,"COLUMBIA COUNTY, WA",27.58900925,145277.4
2408,"EDMONSON COUNTY, KY",27.64229103,8190.4
2409,"BERNALILLO COUNTY, NM",27.6951182,0
2410,"ST LAWRENCE COUNTY, NY",27.70623085,138454
2411,"BAKER COUNTY, OR",27.73039244,32524.8
2412,"MOTLEY COUNTY, TX",27.74143774,122633.3
2413,"CHICKASAW COUNTY, IA",27.74885459,478785.3
2414,"JOSEPHINE COUNTY, OR",27.76354518,3671.4
2415,"QUAY COUNTY, NM",27.77409377,63645.1
2416,"CHESTERFIELD COUNTY, VA",27.83411049,20229.8
2417,"CROOK COUNTY, OR",27.83605521,394.2
2418,"PLYMOUTH COUNTY, IA",27.88738385,848267.1
2419,"GRANT COUNTY, OR",27.88844461,2094.4
2420,"NAVAJO COUNTY, AZ",27.92789451,98.60000002
2421,"CASTRO COUNTY, TX",27.93010862,683661.4
2422,"APACHE COUNTY, AZ",27.93583331,0
2423,"DESCHUTES COUNTY, OR",27.9493958,2537.9
2424,"DEAF SMITH COUNTY, TX",27.95936351,440538.6
2425,"PERRY COUNTY, IN",27.96198171,36753
2426,"CLARK COUNTY, IL",27.98329779,418106.3
2427,"INYO COUNTY, CA",27.99101771,0
2428,"PARK COUNTY, MT",28.05022624,11753.3
2429,"BERKS COUNTY, PA",28.06854527,264314.8
2430,"MADISON COUNTY, MT",28.08193938,11014.1
2431,"MADISON COUNTY, IL",28.12182705,410808.6
2432,"HOWARD COUNTY, IA",28.12182705,452094.7
2433,"DOUGLAS COUNTY, OR",28.14778182,20007.7
2434,"CLINTON COUNTY, NY",28.17510883,91709.7
2435,"CLARK COUNTY, NV",28.21836397,0
2436,"COLUSA COUNTY, CA",28.24032829,3819.2
2437,"BEAVERHEAD COUNTY, MT",28.24868803,24171.9
2438,"COCONINO COUNTY, AZ",28.28456,0
2439,"JOHNSON COUNTY, IN",28.29232201,235886.1
2440,"GALLATIN COUNTY, MT",28.31780533,39916.8
2441,"CHILDRESS COUNTY, TX",28.33335462,276707.2
2442,"GRAND TRAVERSE COUNTY, MI",28.39888557,84401.8
2443,"BRISCOE COUNTY, TX",28.40474497,247558.1
2444,"OWEN COUNTY, IN",28.40954361,93386.8
2445,"ADAMS COUNTY, ID",28.41169879,9658.9
2446,"HALL COUNTY, TX",28.415041,322636.2
2447,"MITCHELL COUNTY, IA",28.44150931,491957.9
2448,"KEWAUNEE COUNTY, WI",28.45216735,83365.1
2449,"BARNES COUNTY, ND",28.48413305,233449.6
2450,"BIG HORN COUNTY, MT",28.52407124,8426.8
2451,"MCKINLEY COUNTY, NM",28.52803643,0
2452,"CASS COUNTY, IN",28.54807287,396396
2453,"CARBON COUNTY, MT",28.56894276,24.69999999
2454,"SANTA FE COUNTY, NM",28.58949274,0
2455,"SAN MIGUEL COUNTY, NM",28.59988138,49.30000001
2456,"SONOMA COUNTY, CA",28.65615179,123742
2457,"COLLINGSWORTH COUNTY, TX",28.71403859,256995.2
2458,"HARTLEY COUNTY, TX",28.75721796,53247.1
2459,"LEMHI COUNTY, ID",28.78957934,5149.7
2460,"DONLEY COUNTY, TX",28.86386571,103143.1
2461,"TAYLOR COUNTY, IA",28.87842159,318966.6
2462,"WASHINGTON COUNTY, ID",28.89985553,27596.8
2463,"SANDOVAL COUNTY, NM",28.90686829,0
2464,"WARREN COUNTY, IN",28.91038729,341510.4
2465,"BENTON COUNTY, MO",28.92104533,75498.2
2466,"SOLANO COUNTY, CA",28.94993822,162106.6
2467,"NORTHUMBERLAND COUNTY, PA",28.95301103,130722.6
2468,"POTTER COUNTY, PA",28.98497673,27059.9
2469,"OLDHAM COUNTY, TX",28.99219995,120908.5
2470,"RANDALL COUNTY, TX",28.9962325,389854.1
2471,"AMADOR COUNTY, CA",28.99818563,2562.6
2472,"BUFFALO COUNTY, NE",29.00629281,750583.6
2473,"GOODHUE COUNTY, MN",29.01695085,518912.9
2474,"SENECA COUNTY, OH",29.03825851,571237.1
2475,"SUTTER COUNTY, CA",29.03880572,137540.5
2476,"COOS COUNTY, OR",29.07162171,7096.3
2477,"HOWARD COUNTY, NE",29.09154029,313026.6
2478,"POTTAWATOMIE COUNTY, KS",29.10219833,194853.1
2479,"ASOTIN COUNTY, WA",29.11285637,26414.1
2480,"MOORE COUNTY, TX",29.13957724,106494.1
2481,"LAKE COUNTY, CA",29.14531877,26389.4
2482,"GEM COUNTY, ID",29.20649727,1207.4
2483,"MORA COUNTY, NM",29.23368116,147.8
2484,"PAYETTE COUNTY, ID",29.25669781,0
2485,"LAKE COUNTY, OR",29.26274242,2907.5
2486,"CHOCTAW COUNTY, AL",29.30466741,16839
2487,"KNOX COUNTY, IN",29.33663311,513017.7
2488,"KANABEC COUNTY, MN",29.33663311,76087.7
2489,"MONO COUNTY, CA",29.36478515,0
2490,"GRAY COUNTY, TX",29.39481456,187338
2491,"PREBLE COUNTY, OH",29.40057293,374340.1
2492,"SISKIYOU COUNTY, CA",29.42395158,80080
2493,"TUOLUMNE COUNTY, CA",29.44217801,813.1
2494,"FLOYD COUNTY, IA",29.46451275,499906.2
2495,"HEMPHILL COUNTY, TX",29.50756584,34052.5
2496,"EL DORADO COUNTY, CA",29.51006619,492.8
2497,"CERRO GORDO COUNTY, IA",29.54976023,591077.2
2498,"MODOC COUNTY, CA",29.55862509,17100.2
2499,"HARNEY COUNTY, OR",29.58005061,73.89999998
2500,"DALLAM COUNTY, TX",29.58571638,42972.1
2501,"SHERIDAN COUNTY, WY",29.59426133,5864.4
2502,"DALLAS COUNTY, MO",29.62435809,2337.7
2503,"DUBUQUE COUNTY, IA",29.63501613,343665.2
2504,"ST JOSEPH COUNTY, IN",29.64566575,289206.4
2505,"HUNTINGTON COUNTY, IN",29.68828949,358992.5
2506,"JEFFERSON COUNTY, IA",29.69894753,279489.7
2507,"ESMERALDA COUNTY, NV",29.70626336,0
2508,"STEUBEN COUNTY, IN",29.72026361,156017.4
2509,"CAMAS COUNTY, ID",29.7211139,616
2510,"WHEELER COUNTY, TX",29.72957466,99816.6
2511,"ALPINE COUNTY, CA",29.73955079,24.60000002
2512,"ARMSTRONG COUNTY, TX",29.75594194,214713
2513,"SIERRA COUNTY, CA",29.79159502,1158.1
2514,"NAPA COUNTY, CA",29.81353408,86067.5
2515,"FAYETTE COUNTY, IA",29.82681875,629863.1
2516,"CLEARWATER COUNTY, ID",29.83747679,23506.5
2517,"LA MOURE COUNTY, ND",29.83747679,258049.8
2518,"MALHEUR COUNTY, OR",29.83780512,172.5
2519,"UNION COUNTY, NM",29.83885745,0
2520,"SHERMAN COUNTY, TX",29.84190501,109352.3
2521,"CUSTER COUNTY, ID",29.86745568,5667.2
2522,"CARSON COUNTY, TX",29.90118089,367210
2523,"ROBERTS COUNTY, TX",29.95273684,46963.8
2524,"LAGRANGE COUNTY, IN",29.96535643,221676.8
2525,"CROOK COUNTY, WY",29.97883472,492.8
2526,"DOUGLAS COUNTY, NV",30.03429694,369.6
2527,"LAC QUI PARLE COUNTY, MN",30.05060391,753904.6
2528,"MADISON COUNTY, NE",30.08256961,630710.1
2529,"MINERAL COUNTY, NV",30.11713668,0
2530,"ADA COUNTY, ID",30.11978856,98.5
2531,"CURRY COUNTY, OR",30.12201951,3572.8
2532,"CALHOUN COUNTY, IL",30.12520177,67001.1
2533,"CARSON CITY (IC), NV",30.13690372,0
2534,"SAN JUAN COUNTY, NM",30.15029783,0
2535,"CLARK COUNTY, ID",30.15657816,1355.2
2536,"LYON COUNTY, NV",30.20340282,98.60000002
2537,"NYE COUNTY, NV",30.27626643,0
2538,"WASHINGTON COUNTY, UT",30.28614995,0
2539,"BARTHOLOMEW COUNTY, IN",30.29569673,281603.7
2540,"KLAMATH COUNTY, OR",30.30164873,123101.5
2541,"LINCOLN COUNTY, NV",30.30246534,0
2542,"STOREY COUNTY, NV",30.31695388,0
2543,"ERIE COUNTY, NY",30.32767085,201443.7
2544,"LASSEN COUNTY, CA",30.34632663,29346.2
2545,"RIO ARRIBA COUNTY, NM",30.36121926,369.6
2546,"PARK COUNTY, WY",30.37764409,172.5
2547,"ELMORE COUNTY, ID",30.4576299,5938.2
2548,"COLFAX COUNTY, NM",30.45882535,24.70000005
2549,"HAMILTON COUNTY, IA",30.47685815,644336.6
2550,"KITTSON COUNTY, MN",30.50882385,636083.5
2551,"TAOS COUNTY, NM",30.53280865,246.4
2552,"WASHOE COUNTY, NV",30.54866101,98.5
2553,"JACKSON COUNTY, OR",30.58130862,50191.7
2554,"BLAINE COUNTY, ID",30.60383699,3646.7
2555,"DEL NORTE COUNTY, CA",30.61090026,3843.9
2556,"BIG HORN COUNTY, WY",30.62799016,172.4
2557,"VALLEY COUNTY, ID",30.64968508,25946
2558,"MONTEZUMA COUNTY, CO",30.66901435,3277.1
2559,"KANE COUNTY, UT",30.67204508,0
2560,"TETON COUNTY, WY",30.67744144,4706.2
2561,"CECIL COUNTY, MD",30.68997685,112745.9
2562,"SAN JUAN COUNTY, UT",30.71599055,123.2
2563,"BUTTE COUNTY, ID",30.73205337,2562.5
2564,"TEHAMA COUNTY, CA",30.74575056,168784
2565,"DODGE COUNTY, NE",30.75391667,682355.6
2566,"POTTER COUNTY, TX",30.76164501,63990
2567,"MENDOCINO COUNTY, CA",30.76477676,42553.3
2568,"JEFFERSON COUNTY, ID",30.76901977,0
2569,"SHELBY COUNTY, OH",30.81785649,387797.3
2570,"CHURCHILL COUNTY, NV",30.83859168,0
2571,"ARCHULETA COUNTY, CO",30.88457447,492.8
2572,"WASHINGTON COUNTY, IN",30.89244593,162847.6
2573,"PEMBINA COUNTY, ND",30.90310397,285000.7
2574,"OWYHEE COUNTY, ID",30.94138367,98.60000002
2575,"BUTTE COUNTY, CA",30.99267865,452341.1
2576,"OXFORD COUNTY, ME",30.99900949,30854.5
2577,"PERSHING COUNTY, NV",31.00449004,0
2578,"HUMBOLDT COUNTY, NV",31.0062748,24.60000002
2579,"KOSCIUSKO COUNTY, IN",31.00966753,505699.7
2580,"PUTNAM COUNTY, IN",31.00966753,311079.4
2581,"PENNINGTON COUNTY, SD",31.02385299,0
2582,"JOHNSON COUNTY, WY",31.02860112,1576.9
2583,"HERKIMER COUNTY, NY",31.04163323,126999.2
2584,"GOODING COUNTY, ID",31.0489238,0
2585,"IRON COUNTY, UT",31.06491086,98.60000002
2586,"DOUGLAS COUNTY, KS",31.07360735,131035.5
2587,"SAUNDERS COUNTY, NE",31.08425697,855895
2588,"BLACKFORD COUNTY, IN",31.14819679,173499.5
2589,"WESTON COUNTY, WY",31.20912272,418.9
2590,"TRINITY COUNTY, CA",31.2385965,418.9
2591,"LA PORTE COUNTY, IN",31.25476035,447561.5
2592,"LAS ANIMAS COUNTY, CO",31.26890372,394.3
2593,"UNION COUNTY, IA",31.27607643,219013.9
2594,"WINNEBAGO COUNTY, IA",31.27607643,449513
2595,"BON HOMME COUNTY, SD",31.28672605,328634.8
2596,"HUMBOLDT COUNTY, CA",31.32346514,1601.6
2597,"MARIPOSA COUNTY, CA",31.33435048,172.5
2598,"LIPSCOMB COUNTY, TX",31.35773755,142985.9
2599,"LAWRENCE COUNTY, SD",31.35931184,11312.5
2600,"LANDER COUNTY, NV",31.37854009,0
2601,"BONNEVILLE COUNTY, ID",31.38511508,54405.1
2602,"GRANT COUNTY, KS",31.39914058,246.4
2603,"WASHAKIE COUNTY, WY",31.4485161,0
2604,"CONEJOS COUNTY, CO",31.4525739,74
2605,"DOOR COUNTY, WI",31.46787905,36427.7
2606,"GARFIELD COUNTY, UT",31.49470936,0
2607,"YUBA COUNTY, CA",31.49683928,180808.4
2608,"TEXAS COUNTY, OK",31.51786913,628837.4
2609,"BEAVER COUNTY, UT",31.52177539,0
2610,"HUTCHINSON COUNTY, TX",31.53948828,236544
2611,"TWIN FALLS COUNTY, ID",31.56227762,0
2612,"WABASH COUNTY, IN",31.61707477,398937
2613,"EUREKA COUNTY, NV",31.62572074,0
2614,"ELKO COUNTY, NV",31.63082246,0
2615,"CHRISTIAN COUNTY, MO",31.63838243,3069.5
2616,"HOT SPRINGS COUNTY, WY",31.66007735,0
2617,"COSTILLA COUNTY, CO",31.66208941,73.90000004
2618,"FULTON COUNTY, IN",31.69166421,374197.9
2619,"IROQUOIS COUNTY, IL",31.72363833,1280135.4
2620,"HUERFANO COUNTY, CO",31.73273891,394.3
2621,"JOHNSON COUNTY, IA",31.73428795,409527.9
2622,"DECATUR COUNTY, IA",31.77692011,142052
2623,"JUAB COUNTY, UT",31.78338565,0
2624,"PLACER COUNTY, CA",31.78676995,79488.7
2625,"CASSIA COUNTY, ID",31.79350489,7120.9
2626,"PIUTE COUNTY, UT",31.80225189,714.6
2627,"CALAVERAS COUNTY, CA",31.80244552,689.9
2628,"WHITE PINE COUNTY, NV",31.82661553,49.30000001
2629,"NATRONA COUNTY, WY",31.82915797,0
2630,"HANSFORD COUNTY, TX",31.85100443,666462.7
2631,"CONVERSE COUNTY, WY",31.86123311,0
2632,"FRANKLIN COUNTY, ID",31.89553079,25724.2
2633,"FREMONT COUNTY, ID",31.91827804,251106.2
2634,"RIO GRANDE COUNTY, CO",31.93495543,246.4
2635,"POWER COUNTY, ID",31.95205375,105754.9
2636,"ALLEN COUNTY, IN",31.96873115,530194.9
2637,"WAYNE COUNTY, UT",31.99502266,0
2638,"BOX ELDER COUNTY, UT",32.00648889,7860.2
2639,"BEAR LAKE COUNTY, ID",32.10357303,25034.2
2640,"MILLARD COUNTY, UT",32.11280831,24.60000002
2641,"NEVADA COUNTY, CA",32.11755644,98.60000002
2642,"SEVIER COUNTY, UT",32.14982521,221.8
2643,"SUBLETTE COUNTY, WY",32.16393491,49.20000005
2644,"DICKINSON COUNTY, IA",32.17120022,376535.6
2645,"WASHINGTON COUNTY, RI",32.18184985,4932.9
2646,"WINNESHIEK COUNTY, IA",32.24578967,427721.5
2647,"BANNOCK COUNTY, ID",32.27608005,82913.6
2648,"PLUMAS COUNTY, CA",32.30793631,2636.4
2649,"CACHE COUNTY, UT",32.32921029,41666.3
2650,"LOS ALAMOS COUNTY, NM",32.36759102,0
2651,"HINSDALE COUNTY, CO",32.36804563,123.2
2652,"SALT LAKE COUNTY, UT",32.36909797,0
2653,"OURAY COUNTY, CO",32.36968727,197.1
2654,"FREMONT COUNTY, WY",32.37534462,49.30000001
2655,"STEVENS COUNTY, KS",32.38084201,420555.5
2656,"JAY COUNTY, IN",32.38431893,399933.1
2657,"DAVIS COUNTY, UT",32.40834582,369.6
2658,"OCHILTREE COUNTY, TX",32.44511858,708030.4
2659,"BOISE COUNTY, ID",32.47223512,689.9
2660,"SAGUACHE COUNTY, CO",32.49496554,172.5
2661,"ONEIDA COUNTY, ID",32.51910188,117212.4
2662,"MONTROSE COUNTY, CO",32.51999426,98.60000002
2663,"LINCOLN COUNTY, WY",32.54740545,21978.9
2664,"BEAVER COUNTY, OK",32.5577941,561644.1
2665,"TOOELE COUNTY, UT",32.57421893,0
2666,"EMERY COUNTY, UT",32.58103805,0
2667,"LINCOLN COUNTY, SD",32.59744604,476579.2
2668,"LOGAN COUNTY, KS",32.60052728,1084.2
2669,"UTAH COUNTY, UT",32.6069844,6899.2
2670,"SANPETE COUNTY, UT",32.61189249,1552.3
2671,"CUSTER COUNTY, CO",32.61932618,640.6
2672,"PLATTE COUNTY, WY",32.62873825,0
2673,"PULASKI COUNTY, IN",32.65072782,438454.7
2674,"PUEBLO COUNTY, CO",32.66945095,0
2675,"RICH COUNTY, UT",32.70969221,0
2676,"CASS COUNTY, IA",32.72532568,506187.5
2677,"CHENANGO COUNTY, NY",32.74663334,90215.7
2678,"PITKIN COUNTY, CO",32.77620814,73.90000004
2679,"RIO BLANCO COUNTY, CO",32.79693491,2636.5
2680,"GRAND COUNTY, UT",32.80305529,147.8
2681,"GARFIELD COUNTY, CO",32.81132243,763.8
2682,"EAGLE COUNTY, CO",32.81166759,443.6
2683,"WEBER COUNTY, UT",32.83332884,4681.6
2684,"BENTON COUNTY, IA",32.84253886,722416.4
2685,"ALBANY COUNTY, WY",32.84806993,74
2686,"CHAFFEE COUNTY, CO",32.87548113,788.4
2687,"MORGAN COUNTY, UT",32.89486933,3474.3
2688,"FREMONT COUNTY, CO",32.91715356,0
2689,"CARBON COUNTY, UT",32.92192695,73.90000004
2690,"DELTA COUNTY, CO",32.92680136,24.59999996
2691,"GREGORY COUNTY, SD",32.93844438,232111
2692,"MILLS COUNTY, IA",32.94910242,409995.4
2693,"MESA COUNTY, CO",32.95130812,49.29999995
2694,"BOULDER COUNTY, CO",32.98533639,49.30000001
2695,"DOUGLAS COUNTY, CO",32.9985958,320.3
2696,"JEFFERSON COUNTY, CO",33.04144685,98.60000002
2697,"UINTA COUNTY, WY",33.0611297,0
2698,"SHERMAN COUNTY, NE",33.06632402,219862.7
2699,"SCOTT COUNTY, KS",33.07140048,225357.4
2700,"LARIMER COUNTY, CO",33.07674634,24.69999999
2701,"CARIBOU COUNTY, ID",33.11737485,243048.9
2702,"GRIGGS COUNTY, ND",33.11959738,110138
2703,"DUCHESNE COUNTY, UT",33.15102429,690
2704,"SUMMIT COUNTY, UT",33.15126843,6800.6
2705,"GRANT COUNTY, NE",33.17779567,0
2706,"SWEETWATER COUNTY, WY",33.20317797,0
2707,"WASATCH COUNTY, UT",33.22516754,4188.8
2708,"UINTAH COUNTY, UT",33.29078268,2094.4
2709,"FRONTIER COUNTY, NE",33.2915151,24689.3
2710,"DAGGETT COUNTY, UT",33.31295746,0
2711,"TETON COUNTY, ID",33.36431978,270202.2
2712,"SIBLEY COUNTY, MN",33.38600628,613682
2713,"PARK COUNTY, CO",33.39120902,73.89999998
2714,"CARBON COUNTY, WY",33.50485269,1848
2715,"SUMMIT COUNTY, CO",33.57241254,0
2716,"NOBLE COUNTY, IN",33.72701304,344254.7
2717,"JACKSON COUNTY, CO",33.76776784,221.8
2718,"GRAND COUNTY, CO",33.77416603,714.5
2719,"HASKELL COUNTY, KS",33.77624544,586826.3
2720,"MEADE COUNTY, KS",33.79627346,712293.1
2721,"SEWARD COUNTY, KS",33.82187465,537521.6
2722,"FRANKLIN COUNTY, IN",33.82291856,143658
2723,"BUTLER COUNTY, IA",33.83356818,587865.4
2724,"AUGLAIZE COUNTY, OH",33.88684996,395887.8
2725,"ELKHART COUNTY, IN",33.95078978,259263.3
2726,"GRANT COUNTY, SD",34.20654064,375386.7
2727,"JACKSON COUNTY, IA",34.21719868,250989.8
2728,"MUSCATINE COUNTY, IA",34.2278483,335005.5
2729,"MONTGOMERY COUNTY, MD",34.2278483,70483.9
2730,"DELAWARE COUNTY, IA",34.33442028,549384.6
2731,"FREMONT COUNTY, IA",34.39835168,477850.3
2732,"BOONE COUNTY, IA",34.5262229,564000.3
2733,"FORD COUNTY, IL",34.54753898,574835.2
2734,"MARTIN COUNTY, IN",34.54753898,56572.8
2735,"SHERIDAN COUNTY, KS",34.56520978,585594.3
2736,"DES MOINES COUNTY, IA",34.59016272,298130.4
2737,"GRAY COUNTY, KS",34.62296187,1068070.1
2738,"FRANKLIN COUNTY, IA",34.6434445,644356.9
2739,"WRIGHT COUNTY, IA",34.72869198,653829.8
2740,"RINGGOLD COUNTY, IA",34.7926318,208036.8
2741,"WELLS COUNTY, IN",34.81394788,403958
2742,"OSWEGO COUNTY, NY",34.83525554,66950.3
2743,"THAYER COUNTY, NE",34.84591358,601043.5
2744,"JENNINGS COUNTY, IN",34.85657162,184253
2745,"ALLAMAKEE COUNTY, IA",34.86722966,209195.4
2746,"CLINTON COUNTY, IA",34.86722966,625594.2
2747,"LANE COUNTY, KS",34.91091415,723208.7
2748,"LUCAS COUNTY, IA",34.92051144,119691.2
2749,"MINERAL COUNTY, CO",35.01564244,123.2
2750,"HANCOCK COUNTY, IN",35.0910064,312014.5
2751,"SCOTT COUNTY, IA",35.1229721,378283.8
2752,"BROWN COUNTY, WI",35.1229721,202893.7
2753,"GOVE COUNTY, KS",35.22781825,753170.9
2754,"HUMBOLDT COUNTY, IA",35.3574153,497934.4
2755,"MADISON COUNTY, IA",35.3574153,323032.2
2756,"DUBOIS COUNTY, IN",35.40003904,208748.2
2757,"WAYNE COUNTY, IN",35.4213467,309880.1
2758,"HARFORD COUNTY, MD",35.44266278,89527.9
2759,"PALO ALTO COUNTY, IA",35.48528652,639132.6
2760,"WAPELLO COUNTY, IA",35.49594456,222408.7
2761,"LAKE COUNTY, IN",35.570534,259364.9
2762,"MARSHALL COUNTY, IA",35.570534,565890.9
2763,"UNION COUNTY, IN",35.6557899,132884.1
2764,"JACKSON COUNTY, IN",35.75169542,294085.2
2765,"STANTON COUNTY, NE",35.78366112,380417
2766,"MADISON COUNTY, ID",35.89022468,105631.6
2767,"VIGO COUNTY, IN",35.9541645,248977.4
2768,"MORGAN COUNTY, IN",35.97548058,196002.6
2769,"HARRISON COUNTY, IA",36.15663358,636835.5
2770,"CLAY COUNTY, IN",36.1672832,254059.4
2771,"BROWN COUNTY, IN",36.23122302,9188.2
2772,"CLARK COUNTY, IN",36.23122302,91781
2773,"FAYETTE COUNTY, IN",36.23122302,150305.2
2774,"SWITZERLAND COUNTY, IN",36.23122302,25125.4
2775,"WARRICK COUNTY, IN",36.23122302,212610.6
2776,"WHITE COUNTY, IN",36.23122302,561906.5
2777,"WOODWARD COUNTY, OK",36.27384676,369723.2
2778,"BROWN COUNTY, NE",36.30582088,126994.6
2779,"STARKE COUNTY, IN",36.3164705,248997.7
2780,"KEOKUK COUNTY, IA",36.34844462,366046.3
2781,"POLK COUNTY, IA",36.41238444,359297.4
2782,"HENRY COUNTY, IA",36.48697388,323886
2783,"CLAYTON COUNTY, IA",36.50828996,411438.7
2784,"BOONE COUNTY, IN",36.518948,450224.5
2785,"GIBSON COUNTY, IN",36.518948,448476.4
2786,"LEE COUNTY, IA",36.60419548,308457.1
2787,"WILLIAMS COUNTY, OH",36.71075904,331732.6
2788,"POSEY COUNTY, IN",36.72141708,367103.3
2789,"BINGHAM COUNTY, ID",36.82797222,6825.3
2790,"LINN COUNTY, IA",36.83863026,547616
2791,"DALLAS COUNTY, IA",36.9984756,528263.7
2792,"MONROE COUNTY, IA",37.01979168,124529.4
2793,"DAVISON COUNTY, SD",37.12634682,230951.9
2794,"CLAY COUNTY, IA",37.23291038,597460.3
2795,"O'BRIEN COUNTY, IA",37.2968502,651146.5
2796,"HANCOCK COUNTY, IA",37.37143964,648422.5
2797,"CRAWFORD COUNTY, IA",37.40341376,714895.1
2798,"CLARKE COUNTY, IA",37.50997732,136624.5
2799,"MITCHELL COUNTY, KS",37.75507014,657173.4
2800,"WOODBURY COUNTY, IA",37.82965958,767605.7
2801,"LOUISA COUNTY, IA",37.84031762,301098.3
2802,"BLACK HAWK COUNTY, IA",38.10672651,529971.3
2803,"WARREN COUNTY, IA",38.10672651,299289.1
2804,"GUTHRIE COUNTY, IA",38.34116129,447419.3
2805,"LYON COUNTY, IA",38.61821982,624333.9
2806,"WHITLEY COUNTY, IN",38.76740711,332484.7
2807,"SPENCER COUNTY, IN",38.91660283,256803.7
2808,"BROOME COUNTY, NY",38.93791049,50989.4
2809,"HARDIN COUNTY, IA",39.12972153,591178.9
2810,"JASPER COUNTY, IA",39.47071987,637526.7
2811,"DAVIS COUNTY, IA",39.57728343,173113.2
2812,"TOMPKINS COUNTY, NY",39.96091393,98658.6
2813,"BUCHANAN COUNTY, IA",40.02484533,595895
2814,"INGHAM COUNTY, MI",40.08878515,259873.1
2815,"FARIBAULT COUNTY, MN",40.20599833,798524.5
2816,"WALLA WALLA COUNTY, WA",40.49372331,121869.5
2817,"MARION COUNTY, IA",40.56831275,327585.7
2818,"GREENE COUNTY, IA",40.66422669,621955.5
2819,"SHAWNEE COUNTY, KS",41.06915643,160480.3
2820,"HENDRICKS COUNTY, IN",41.29294159,360395.1
2821,"MACON COUNTY, IL",41.37818907,583921.8
2822,"KANKAKEE COUNTY, IL",41.55935049,704141.6
2823,"WASHINGTON COUNTY, IA",41.61262385,435486.8
2824,"LYON COUNTY, MN",41.69787975,740731.9
2825,"DEARBORN COUNTY, IN",42.12412557,32728.1
2826,"STORY COUNTY, IA",42.30528699,586889.7
2827,"VAN BUREN COUNTY, IA",42.58234551,202202.6
2828,"COLUMBIA COUNTY, NY",42.62496925,45107.9
2829,"CHRISTIAN COUNTY, KY",42.88072011,207863
2830,"SHAWANO COUNTY, WI",42.96596759,309290.5
2831,"HUTCHINSON COUNTY, SD",42.98728367,553971.3
2832,"CHEROKEE COUNTY, IA",43.15778705,602664.2
2833,"LOGAN COUNTY, NE",44.62834396,46692.8
2834,"CARROLL COUNTY, IA",44.7562236,629212.6
2835,"CUSTER COUNTY, NE",45.16115334,750706.9
2836,"CLINTON COUNTY, IN",45.29969102,451525.5
2837,"DUTCHESS COUNTY, NY",45.63003132,23431.4
2838,"MONTGOMERY COUNTY, IN",46.25875464,515213.2
2839,"AURORA COUNTY, SD",46.74894028,133791.5
2840,"NOBLES COUNTY, MN",47.28174966,799073.3
2841,"BLUE EARTH COUNTY, MN",47.69734586,755429.2
2842,"HOOKER COUNTY, NE",48.27277898,911.6
2843,"APPANOOSE COUNTY, IA",49.77531002,142194.4
2844,"HOWARD COUNTY, IN",49.8605575,297581.6
2845,"JOHNSON COUNTY, NE",50.71305755,194656
2846,"POTTAWATTAMI COUNTY, IA",52.35411785,908641.3
2847,"SACRAMENTO COUNTY, CA",53.28120735,8180.4
2848,"YOLO COUNTY, CA",53.28120735,259607.1
2849,"MAHNOMEN COUNTY, MN",55.28459049,285811.7
2850,"MONROE COUNTY, KY",56.31824354,11708.9
2851,"CARROLL COUNTY, MD",56.61661814,181024.2
2852,"MCPHERSON COUNTY, NE",57.96996188,0
2853,"BRISTOL COUNTY, MA",63.93745387,10245.3
2854,"BRISTOL COUNTY, RI",64.36370811,118.6
2855,"HALL COUNTY, NE",65.26948995,578867.5
2856,"EL PASO COUNTY, CO",66.78267061,0
2857,"EMMET COUNTY, MI",68.6262084,56308.6
2858,"CHAMBERS COUNTY, AL",69.70247678,502.6
2859,"VERNON COUNTY, MO",73.54938929,281441.2
2860,"TOLLAND COUNTY, CT",74.59370039,14160.3
2861,"SHASTA COUNTY, CA",79.92181944,87176.3
2862,"BROWN COUNTY, KS",80.27347582,545997.8
2863,"ROUTT COUNTY, CO",85.24992166,8697.9
2864,"WATONWAN COUNTY, MN",91.85681184,496125.2
2865,"SAN LUIS OBISPO COUNTY, CA",93.167515,21954.2
2866,"SAN MIGUEL COUNTY, CO",95.71433188,24.69999999
2867,"SMYTH COUNTY, VA",95.90619344,3841.9
2868,"WHITMAN COUNTY, WA",112.6577527,973403.2
2869,"LA PLATA COUNTY, CO",134.7481816,739.2
2870,"MURRAY COUNTY, MN",152.2351119,742683.5
